label,status,method,noise_channel,noise_profile,noise_level,trial,seed,tau,duration_s,task_gain,position_weight,drift_weight,pcg_max_iters,mean_position_error_m,max_position_error_m,final_position_error_m,mean_joint_drift_norm_rad,max_abs_joint_drift_rad,final_joint_drift_norm_rad,mean_elncp_residual_norm,max_elncp_residual_norm,mean_stationarity_norm,mean_ncp_residual_norm,mean_pcg_iterations,max_pcg_iterations,mean_active_iterations,max_active_iterations,min_boundary_slack,mean_noise_norm,max_noise_norm,theta_initial_rad,theta_final_rad,theta_delta_rad,num_samples,wall_clock_run_s,result_dir
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=5e-06 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,5e-06,3,20644336,0.005,20.0,198.0,15000.0,0.0005,8,0.00020436613249981647,0.00030745282385831484,3.617020196459458e-07,0.3101213251207346,0.4125530800104251,4.818800141469755e-06,1.9642634437512752e-08,1.516665853476836e-07,1.9602957717315297e-08,8.670083911909892e-11,9.55125,12,1.53625,2,1.8596595317351943,1.6666668750000007e-06,5e-06,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[8.200733296717124e-08, -1.570797367827877, 1.570795598898244, -1.9026650222345485e-06, 1.5707985332428902, 3.6210467356929246e-06]","[8.200733296717124e-08, -1.0410329804866336e-06, -7.278966525081643e-07, -1.9026650222345485e-06, 2.2064479936467762e-06, 3.6210467356929246e-06]",4000,1.8329662999894936,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_5e-06_trial3
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=5e-06 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,5e-06,4,20645911,0.005,20.0,198.0,15000.0,0.0005,8,0.00020437280318685408,0.0003074291598661702,1.5038463263832663e-06,0.31012075264151917,0.4125530800163395,5.153293853319746e-06,1.8955225466566624e-08,1.6005913381630873e-07,1.891440895531046e-08,8.670083461340237e-11,9.61875,14,1.55775,2,1.8596586884248862,1.6666668750000007e-06,5e-06,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.1588983386975732e-07, -1.5707940001432046, 1.5707982148148698, -3.2661964916310762e-06, 1.5707989494243098, 1.3731354267150222e-07]","[-1.1588983386975732e-07, 2.3266516919751012e-06, 1.8880199732507208e-06, -3.2661964916310762e-06, 2.6226294131959094e-06, 1.3731354267150222e-07]",4000,1.7199866999872029,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_5e-06_trial4
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=1e-05 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,1e-05,0,20463350,0.005,20.0,198.0,15000.0,0.0005,8,0.0002045275592062664,0.0003073966711986736,2.314675961491029e-06,0.31012202766336966,0.4125530800173631,9.808618301887817e-06,1.845892100938467e-08,1.5985890628613856e-07,1.8416385976888933e-08,8.670083549877788e-11,9.67475,13,1.5765,2,1.8596562793508125,3.3333337500000006e-06,1e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-4.175007078932352e-06, -1.5707941931832952, 1.5707923120516842, -6.396145341706715e-06, 1.5707963765510289, 4.1466488218269585e-06]","[-4.175007078932352e-06, 2.1336116013959128e-06, -4.0147432123216475e-06, -6.396145341706715e-06, 4.975613232538478e-08, 4.1466488218269585e-06]",4000,1.800721200008411,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_1e-05_trial0
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=1e-05 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,1e-05,1,20833053,0.005,20.0,198.0,15000.0,0.0005,8,0.00020397754883543767,0.000307684947253198,3.3504244062965915e-06,0.31012035322174175,0.4125530800085482,1.0136352970864604e-05,1.789823112497203e-08,1.5073398838138795e-07,1.7855475791608083e-08,8.670083591771648e-11,9.6825,12,1.57975,2,1.8596527086507724,3.333333750000001e-06,1e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[7.821478302119547e-06, -1.5707916599409808, 1.5707964235415175, 2.0049387679149563e-06, 1.5707938692488452, 3.1180011677775137e-06]","[7.821478302119547e-06, 4.66685391575794e-06, 9.674662093672737e-08, 2.0049387679149563e-06, -2.4575460513265313e-06, 3.1180011677775137e-06]",4000,1.8485693999973591,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_1e-05_trial1
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=1e-05 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,1e-05,2,20543215,0.005,20.0,198.0,15000.0,0.0005,8,0.00020407908876498413,0.00030770924306533205,3.93318122158566e-06,0.31011950931036814,0.4125530800082018,1.0292618949579052e-05,1.9519265901229724e-08,1.6184340242342857e-07,1.9478609301669308e-08,8.670083767064853e-11,9.58175,12,1.54625,2,1.8596538139298642,3.3333337500000006e-06,1e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[6.853970051362648e-06, -1.57079534679464, 1.5708030715315477, 3.039437015751325e-06, 1.5707981011802452, 3.5015088378436465e-07]","[6.853970051362648e-06, 9.800002565008015e-07, 6.744736651187466e-06, 3.039437015751325e-06, 1.774385348651819e-06, 3.5015088378436465e-07]",4000,1.95540209999308,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_1e-05_trial2
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=1e-05 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,1e-05,3,20530994,0.005,20.0,198.0,15000.0,0.0005,8,0.00020437472095509665,0.000307495547751511,2.7486148695826764e-06,0.31012043628360403,0.41255308001372626,1.0169321527123631e-05,1.8166054213728534e-08,1.7977793754775198e-07,1.812405376738172e-08,8.670083670012845e-11,9.71125,13,1.5835,2,1.8596583115641188,3.3333337500000006e-06,1e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-2.0968746681636635e-06, -1.5707912632632186, 1.5707989541851437, -2.593899662305752e-06, 1.570792525480526, -6.7303326798386035e-06]","[-2.0968746681636635e-06, 5.063531677951261e-06, 2.6273902471452004e-06, -2.593899662305752e-06, -3.801314370610598e-06, -6.7303326798386035e-06]",4000,1.929793499992229,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_1e-05_trial3
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=1e-05 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,1e-05,4,20988449,0.005,20.0,198.0,15000.0,0.0005,8,0.00020395586880916322,0.00030768537181481367,2.963821466262128e-06,0.3101213094753602,0.4125530800377539,9.887121508056248e-06,1.9490223333283813e-08,1.6696105366371915e-07,1.9449520803388358e-08,8.67008379421456e-11,9.56925,12,1.54775,2,1.859651435264702,3.3333337500000014e-06,1e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[8.57966241875955e-06, -1.57079582050284, 1.5707940064973158, -1.961306224865403e-06, 1.570793642274239, -2.729666411311646e-06]","[8.57966241875955e-06, 5.062920565013229e-07, -2.320297580737929e-06, -1.961306224865403e-06, -2.684520657547651e-06, -2.729666411311646e-06]",4000,1.9619721999915782,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_1e-05_trial4
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=5e-05 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,5e-05,0,21089747,0.005,20.0,198.0,15000.0,0.0005,8,0.00020452532968813134,0.00030802211294514995,1.0981301503341638e-05,0.31011551421616673,0.4125530800211692,5.01993962525868e-05,1.8177011989617935e-08,1.6512870860733212e-07,1.8135637288232307e-08,8.670084576635912e-11,9.68425,13,1.57575,2,1.8596565879873084,1.6666668750000004e-05,5.000000000000001e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-9.714978888143269e-06, -1.570802383783917, 1.5708329267270866, 7.381293371899758e-06, 1.5707710788075868, 1.890534479933644e-05]","[-9.714978888143269e-06, -6.0569890203421295e-06, 3.65999321900734e-05, 7.381293371899758e-06, -2.5247987309739983e-05, 1.890534479933644e-05]",4000,1.857085299998289,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_5e-05_trial0
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=5e-05 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,5e-05,1,20429696,0.005,20.0,198.0,15000.0,0.0005,8,0.000203715988461586,0.00030841211734591016,1.019303974842376e-05,0.3101264590134764,0.41255308000997815,4.973559308904359e-05,1.8748498060469454e-08,1.545651221804316e-07,1.8706249816465165e-08,8.670085230589141e-11,9.65175,13,1.5725,2,1.8596456116027589,1.6666668750000004e-05,5.000000000000001e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[2.163344029831887e-05, -1.5707855159500963, 1.5707582520120624, -6.0793999909685745e-06, 1.5708137277954786, 9.965244709057214e-06]","[2.163344029831887e-05, 1.0810844800257513e-05, -3.8074782834129905e-05, -6.0793999909685745e-06, 1.7401000582006887e-05, 9.965244709057214e-06]",4000,1.9238467999966815,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_5e-05_trial1
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=5e-05 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,5e-05,2,20916818,0.005,20.0,198.0,15000.0,0.0005,8,0.00020383382293481732,0.0003087252364893933,1.6877852620042044e-05,0.3101137230476534,0.4125530800113928,5.0309020932544796e-05,1.7269707138751737e-08,1.541432034998983e-07,1.7226291660973632e-08,8.670085512058383e-11,9.722,13,1.59325,2,1.8596449438397986,1.6666668750000004e-05,5e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[2.1619326273584638e-05, -1.5707812060577964, 1.570823937977981, 2.229775573193363e-05, 1.5708166202630185, -1.2789583175347181e-05]","[2.1619326273584638e-05, 1.5120737100193793e-05, 2.7611183084363944e-05, 2.229775573193363e-05, 2.0293468121934666e-05, -1.2789583175347181e-05]",4000,1.9126714000012726,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_5e-05_trial2
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=5e-05 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,5e-05,3,21157391,0.005,20.0,198.0,15000.0,0.0005,8,0.00020514281962432813,0.0003071579077836028,7.960867313435777e-06,0.3101235738948336,0.41255308000967106,4.988606868766794e-05,1.727096335455523e-08,1.648706295170364e-07,1.7227732179568087e-08,8.670084492991373e-11,9.7675,14,1.60025,2,1.8596467485861177,1.6666668750000004e-05,5e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-2.0756710120194332e-05, -1.5707943783231662, 1.5708009950399813, -4.0911046336652284e-05, 1.5707808135401236, 1.0854261551573639e-05]","[-2.0756710120194332e-05, 1.9484717304063537e-06, 4.66824508471575e-06, -4.0911046336652284e-05, -1.5513254773003027e-05, 1.0854261551573639e-05]",4000,1.84538889999385,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_5e-05_trial3
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=5e-05 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,5e-05,4,20853757,0.005,20.0,198.0,15000.0,0.0005,8,0.00020421330247016124,0.0003081953974937361,9.40324903874553e-06,0.3101260900943862,0.4125530800134094,4.973446582509976e-05,1.8878616275627615e-08,1.5146266621474097e-07,1.8836146691099774e-08,8.670084297733782e-11,9.67475,13,1.578,2,1.8596540095886192,1.6666668750000004e-05,5e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[1.5098592820458489e-05, -1.5707968692311098, 1.5707682047415665, -9.668514519271689e-06, 1.5708320129424216, -9.350089145047459e-06]","[1.5098592820458489e-05, -5.424362132799843e-07, -2.8122053330026375e-05, -9.668514519271689e-06, 3.568614752502697e-05, -9.350089145047459e-06]",4000,1.8827201999956742,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_5e-05_trial4
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=0.0001 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,0.0001,0,21095588,0.005,20.0,198.0,15000.0,0.0005,8,0.0002046257235503544,0.0003092452621768282,2.5644770554944637e-05,0.3101270409431843,0.4125530800104038,9.973344343026351e-05,1.606365246665252e-08,1.710545183398056e-07,1.6022397914244085e-08,8.670089625635732e-11,9.89875,14,1.62175,2,1.8596363500596589,3.333333750000001e-05,0.00010000000000000003,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[2.7104675124373463e-05, -1.5708653806864197, 1.570797354895922, -1.5718420995974807e-05, 1.570857290849095, 2.18841206298083e-05]","[2.7104675124373463e-05, -6.90538915231187e-05, 1.0281010254242773e-06, -1.5718420995974807e-05, 6.0964054198420214e-05, 2.18841206298083e-05]",4000,1.9819774000206962,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_0.0001_trial0
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=0.0001 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,0.0001,1,20912552,0.005,20.0,198.0,15000.0,0.0005,8,0.00020475061162111605,0.00030725581471913806,1.143716653763058e-05,0.310125529118593,0.4125530800101569,9.987998564358278e-05,1.680676874206776e-08,1.6168687687787613e-07,1.6765863783331085e-08,8.670086503274252e-11,9.8465,14,1.60825,2,1.8596458454534313,3.3333337499999994e-05,0.0001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[7.827303266531062e-06, -1.570764230979822, 1.5707897144342766, -7.75858081826635e-05, 1.5708424073491354, 2.6417893314046526e-05]","[7.827303266531062e-06, 3.209581507457315e-05, -6.61236061993975e-06, -7.75858081826635e-05, 4.60805542388254e-05, 2.6417893314046526e-05]",4000,1.900660000013886,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_0.0001_trial1
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=0.0001 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,0.0001,2,21161657,0.005,20.0,198.0,15000.0,0.0005,8,0.0002050377426861039,0.00030896422301770674,2.503473825458336e-05,0.3101336230932769,0.41255308001496527,9.963747721788151e-05,1.7620685915590495e-08,1.5834006804546868e-07,1.757759559319622e-08,8.670088314936747e-11,9.70275,13,1.594,2,1.8596568504938324,3.333333750000001e-05,0.00010000000000000002,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-1.903963697790438e-05, -1.5708013169587005, 1.5707126582187958, 2.7918777948357246e-05, 1.570756390936473, 1.2862961494907865e-05]","[-1.903963697790438e-05, -4.990163803952896e-06, -8.36685761007594e-05, 2.7918777948357246e-05, -3.993585842354541e-05, 1.2862961494907865e-05]",4000,1.8896684999926947,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_0.0001_trial2
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=0.0001 trial=3,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,0.0001,3,21214611,0.005,20.0,198.0,15000.0,0.0005,8,0.00020359441743201306,0.0003101946509686426,3.0113188807755246e-05,0.31013068951089234,0.4125530800184567,9.965176448434083e-05,1.7172937441373805e-08,1.5384279015267882e-07,1.713365936597722e-08,8.670091130613502e-11,9.93225,14,1.61375,2,1.8596181760590313,3.333333750000001e-05,0.0001,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[3.466506394683799e-05, -1.5708538047095606, 1.5707756681001253, -3.4534089517412585e-05, 1.5707933336184432, -6.161779546970287e-05]","[3.466506394683799e-05, -5.7477914664039176e-05, -2.0658694771302777e-05, -3.4534089517412585e-05, -2.9931764533586147e-06, -6.161779546970287e-05]",4000,1.7884372000116855,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_0.0001_trial3
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=0.0001 trial=4,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,0.0001,4,20859598,0.005,20.0,198.0,15000.0,0.0005,8,0.00020318734418793577,0.00030843161498445823,1.5277483950106907e-05,0.31012291378812445,0.4125530800237627,9.994689278825e-05,1.653991991266067e-08,1.4619748734700363e-07,1.649703189907875e-08,8.670090997897068e-11,9.9155,14,1.62225,2,1.859643180107025,3.3333337499999994e-05,9.999999999999999e-05,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[2.8408458284175972e-05, -1.5707377802243485, 1.570764418767851, -1.5167428759052299e-05, 1.570786875239746, 6.646153002401694e-05]","[2.8408458284175972e-05, 5.8546570548045906e-05, -3.190802704566842e-05, -1.5167428759052299e-05, -9.45155515053031e-06, 6.646153002401694e-05]",4000,1.896844200004125,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_0.0001_trial4
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=0.0005 trial=0,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,0.0005,0,20804299,0.005,20.0,198.0,15000.0,0.0005,8,0.00019744586829583132,0.0003182376042930195,0.00011839571934522382,0.3101180730858213,0.4125530800163011,0.0004997255355907567,1.522287937374541e-08,1.4898474719407983e-07,1.5181196178661038e-08,8.670265389437509e-11,10.003,14,1.6395,2,1.859358505435388,0.0001666666875,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[0.00030673496080094436, -1.570567472689672, 1.5706829890257086, 7.92727265554677e-05, 1.5706154062692985, -0.00022672278576052728]","[0.00030673496080094436, 0.00022885410522466287, -0.00011333776918798222, 7.92727265554677e-05, -0.0001809205255980384, -0.00022672278576052728]",4000,1.9451526000048034,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_0.0005_trial0
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=0.0005 trial=1,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,0.0005,1,20269910,0.005,20.0,198.0,15000.0,0.0005,8,0.0002258574844458107,0.00037962972050446076,0.00019006050188243335,0.310192579481826,0.412553080014205,0.0004993184820147962,1.5601109472270258e-08,1.682686161558024e-07,1.556184619305253e-08,8.670299655301078e-11,10.07275,14,1.63975,2,1.8594782169965074,0.0001666666875,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[-0.00011898910538930805, -1.5711440000907102, 1.570505570696583, 8.356334523083596e-05, 1.5706993702449699, -0.00011559111000360248]","[-0.00011898910538930805, -0.00034767329581364415, -0.00029075609831363813, 8.356334523083596e-05, -9.695654992669667e-05, -0.00011559111000360248]",4000,1.9561397999932524,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_0.0005_trial1
Method3 TVQP ELNCP PCG noise robustness offline sensor quadratic level=0.0005 trial=2,ok,Method 3: continuous TVQP + ELNCP + PCG,sensor,quadratic,0.0005,2,21106358,0.005,20.0,198.0,15000.0,0.0005,8,0.00020262162778302952,0.0003164065485054299,9.545673761168576e-05,0.3101016638681538,0.412553080003935,0.000499723833563559,1.6285543239366072e-08,1.5847507254590261e-07,1.624399851754387e-08,8.670155655025337e-11,9.99575,14,1.633,2,1.8595440546084625,0.0001666666875,0.0005,"[0.0, -1.5707963267948966, 1.5707963267948966, 0.0, 1.5707963267948966, 0.0]","[0.0002070536123290558, -1.5706337918540327, 1.5710012215528844, -0.0003132427680396158, 1.5709923695214008, -4.3582797709016115e-05]","[0.0002070536123290558, 0.00016253494086382325, 0.00020489475798779466, -0.0003132427680396158, 0.00019604272650419752, -4.3582797709016115e-05]",4000,1.8387730999966152,C:\Users\lyx\Desktop\sci\code\project_method3_tvqp_elncp_pcg_noise_robustness\results\offline_20s_full\representative\sensor_quadratic_0.0005_trial2
